mouse,noStimDp,v1StimDp,scStimDp,obStimDp,noStimC,v1StimC,scStimC,obStimC,v1DeltaDp,scDeltaDp,obDeltaDp,nNoStim,nV1Stim,nSCStim,nDualStim,faRate,lapseRate
2485,1.25818404668179,1.04861823574759,1.1492264849812,0.467515711767453,0.727551942548128,0.832334848015228,0.78203072339842,1.12288611000529,-0.2095658109342,-0.108957561700584,-0.790668334914332,63,30,32,31,0.0874471824009126,0.44
2485,0.737932525975663,0.737932525975663,0.461354050844425,-0.173838313018693,0.954192981988971,0.954192981988971,1.09248221955459,1.41007840148615,0,-0.276578475131237,-0.911770838994356,26,26,26,26,0.0928912130026714,0.394230769230769
2485,1.37840885898365,1.33272909266112,0.440879465572195,0.194898209572698,0.463029055641675,0.48586893880294,0.931793752347405,1.05478438034715,-0.0456797663225299,-0.937529393411459,-1.18351064941096,64,32,33,33,0.124612570618566,0.260416666666667
2485,1.44085517982181,0.840147373707052,0.752239438146247,0.587793257180084,0.665237662977746,0.965591566035127,1.00954553381553,1.09176862429861,-0.600707806114761,-0.688615741675566,-0.853061922641729,73,37,37,36,0.0829245714885319,0.418918918918919
2485,0.853801469444385,0.421980075955066,0.0318305057474211,0.0636342750066368,0.713400984704896,0.929311681449555,1.12438646655338,1.10848458192377,-0.431821393489319,-0.821970963696964,-0.790167194437748,43,42,41,40,0.127080310864476,0.467948717948718
2485,1.22120849197202,0.601531511691361,NaN,NaN,0.85862488860094,1.16846337874127,NaN,NaN,-0.619676980280661,-1.22120849197202,-1.22120849197202,36,28,30,32,0.0708853252490655,0.434782608695652
2485,0.859221973282174,0.675793776263953,0.347035562368744,NaN,0.664431973996838,0.756146072505948,0.920525179453553,NaN,-0.183428197018221,-0.51218641091343,-0.859221973282174,43,42,42,42,0.136968068453765,0.398773006134969
2485,1.28646149490079,1.01736807581743,-0.353443148301519,0.587720458444365,1.03565180510647,1.17019851464815,1.85560412670763,1.38502232333468,-0.269093419083359,-1.6399046432023,-0.69874103645642,45,45,45,45,0.0465874677673086,0.502732240437158
2485,1.73418701707858,1.65820215888494,0.177398498581111,0.717725289463073,0.870586159199503,0.908578588296325,1.64898041844824,1.37881702300726,-0.0759848581936449,-1.55678851849747,-1.01646172761551,52,51,51,53,0.0411336366438747,0.330143540669856
2485,1.54939279474217,1.36368126388241,0.917648039033962,0.533444671449265,0.88430318667471,0.977158952104589,1.20017556452881,1.39227724832116,-0.18571153085976,-0.631744755708207,-1.0159481232929,29,29,30,29,0.0485579380600937,0.319327731092437
2588,2.33042992020977,2.15349442551267,2.27147161771586,2.22319286360821,0.782939817945021,0.87140756529357,0.812418969191978,0.836558346245804,-0.176935494697099,-0.0589583024939149,-0.107237056601566,76,76,77,76,0.0256982229942273,0.252173913043478
2588,2.62917699043739,2.43548194538833,2.30542127808235,2.11404486593386,0.850620790174124,0.94746831269865,1.01249864635164,1.10818685242589,-0.193695045049052,-0.323755712355031,-0.515132124503523,79,80,80,80,0.0151858307895674,0.2625
2588,2.40302888153546,2.22938090956747,1.69182209568001,1.77049547004269,0.806568238089865,0.893392224073859,1.16217163101759,1.12283494383625,-0.173647971967988,-0.71120678585545,-0.63253341149277,62,62,59,62,0.0223172532827657,0.266129032258065
2588,1.92036382433405,1.96950280682621,1.42494481638772,1.31786820172797,0.692340134207484,0.667770642961404,0.940049638180646,0.993587945510525,0.0491389824921609,-0.495419007946325,-0.602495622606082,40,42,41,40,0.0492140873249917,0.421052631578947
2588,1.87314205024611,1.97749981236925,1.67680457262581,2.18356753718366,0.869590360384036,0.817411479322466,0.967759099194187,0.714377616915261,0.10435776212314,-0.196337477620303,0.310425486937548,46,48,47,47,0.0354465673026768,0.225352112676056
2588,2.25009518768436,1.99258213377382,2.32519465048067,2.04460709214002,0.535060452176797,0.663816979132069,0.49751072077864,0.637804499948966,-0.257513053910543,0.075099462796314,-0.205488095544339,53,54,54,54,0.0484463592846325,0.296296296296296
2588,2.31727580635473,2.35980079017334,2.14319531745332,2.15610763352203,0.591751633362617,0.57048914145331,0.678791877813324,0.672335719778965,0.0425249838186139,-0.174080488901414,-0.161168172832695,73,73,72,73,0.0400255601489679,0.180555555555556
2588,2.45852752302553,2.63018609198647,2.16607220129869,2.07481945046791,0.99863132161156,0.912802037131089,1.14485898247498,1.19048535789037,0.171658568960942,-0.292455321726834,-0.383708072557615,57,56,56,56,0.0129437560721175,0.27710843373494
2588,2.05450172302924,2.2067091044664,1.39939836380008,1.85270677669903,0.917404186488438,0.841300495769861,1.24495586610302,1.01830165965354,0.152207381437154,-0.655103359229162,-0.201794946330211,45,44,45,44,0.0259082545872088,0.263565891472868
2588,1.96224216571733,2.08134439680116,1.72215258414806,1.67749368885751,0.929946109068998,0.870394993527082,1.04999089985363,1.07232034749891,0.119102231083831,-0.240089581569269,-0.28474847685982,133,69,68,66,0.0279979733217972,0.343511450381679
2588,1.82839592463239,1.66185945824915,0.740503610438703,1.07653597573859,0.803858836813395,0.887127070005014,1.34780499391024,1.1797888112603,-0.166536466383239,-1.08789231419369,-0.751859948893803,126,64,65,65,0.0428931278107871,0.298429319371728
2588,1.95144153836977,1.92194433471837,1.48993577367786,1.34610765214235,0.573939736156311,0.588688337982009,0.804692618502264,0.87660667927002,-0.0294972036513967,-0.461505764691907,-0.605333886227419,65,63,63,66,0.0606115111375719,0.238341968911917
2588,1.90350949251023,1.86003859023947,1.14195846832219,1.41779552039293,0.770381353768273,0.792116804903653,1.15115686586229,1.01323833982692,-0.0434709022707602,-0.761551024188043,-0.485713972117298,61,61,61,59,0.0425224334750466,0.279329608938548
2588,1.2940632835306,1.22166756333299,0.517853272375756,0.930246454561811,0.777745281636993,0.813943141735796,1.16585028721441,0.959653696121386,-0.0723957201976071,-0.776210011154841,-0.363816828968786,53,56,53,55,0.0771108474904509,0.358024691358025
2588,1.39801507642915,1.79862649165337,1.20119991675796,1.29679261450012,0.844947629168603,0.644641921556492,0.943355209004198,0.895558860133119,0.400611415224222,-0.19681515967119,-0.101222461929033,42,40,42,41,0.0612995969886668,0.322314049586777
2588,1.95511805678563,1.50219868558483,1.0745849363832,1.39164052259473,0.718699446760802,0.945159132361202,1.15896600696201,1.00043821385625,-0.4529193712008,-0.880533120402421,-0.563477534190897,50,49,50,49,0.0449184703746255,0.275862068965517
2590,1.56456302622597,0.598797681426588,0.974381288277924,0.396263731976706,0.0644234274874609,0.547306099887153,0.359514296461484,0.648573074612093,-0.965765344799383,-0.590181737948047,-1.16829929424927,95,48,50,50,0.198579802106077,0.236842105263158
2590,1.78291357948558,1.24662328115016,1.91578694583883,1.09205630150784,0.610938154146815,0.879083303314524,0.544501470970188,0.956366793135682,-0.536290298335418,0.132873366353254,-0.690857277977736,77,41,41,39,0.0664975706846822,0.252100840336134
2590,2.00011468089558,1.56727474392547,1.69340862237737,1.22751249011771,0.28890229761275,0.505322266097807,0.442255326871855,0.675203393001686,-0.432839936970115,-0.30670605851821,-0.772602190777873,107,54,55,55,0.0987060594365639,0.2
2590,1.84165047102757,1.31576945913488,1.74165519592727,0.951852818243793,0.593243825232004,0.856184331178346,0.643241462782152,1.03814265162389,-0.525881011892684,-0.099995275100297,-0.889797652783774,118,61,60,63,0.0650041623572031,0.251366120218579
2590,2.17814124604229,2.50815648858957,2.47137238183385,2.34300393385529,0.832684342437896,0.667676721164254,0.686068774542116,0.750252998531392,0.330015242547283,0.29323113579156,0.164862687813007,116,59,60,58,0.027318298702683,0.354609929078014
2590,2.33023585840326,1.34076128501047,1.96988052124475,1.00868346892497,0.784819418521027,1.27955670521742,0.964997087100282,1.44559561326017,-0.98947457339279,-0.36035533715851,-1.32155238947829,70,69,73,72,0.0255917934937776,0.27027027027027
2590,2.04321053141895,1.25210684256908,1.43608441863369,0.361671077470614,0.533856350186404,0.929408194611341,0.837419406579037,1.37462607716057,-0.791103688849875,-0.607126112785267,-1.68153945394834,68,67,68,65,0.0599180846901339,0.259259259259259
2590,2.41046143209016,1.03700393769736,1.39486739607962,0.56480006022779,0.488854560879395,1.17558330807579,0.996651578884665,1.41168524681058,-1.37345749439279,-1.01559403601054,-1.84566137186237,84,83,78,83,0.0451245398128285,0.193939393939394
2590,1.45174134599737,0.804543068422341,1.14752638452547,0.712137346985185,0.655339490735012,0.978938629522527,0.807446971470964,1.0251414902411,-0.64719827757503,-0.304214961471905,-0.739603999012186,37,38,35,35,0.083607175305479,0.34108527131783
2590,2.10527684167471,1.62884961981845,1.69475914424383,0.745169133804807,0.556161181365204,0.794374792293335,0.761420030080645,1.23621503530016,-0.476427221856263,-0.410517697430884,-1.36010770786991,58,58,59,59,0.0538300839548848,0.301310043668122
2590,2.18654253268903,2.51351280118142,2.46873878969444,2.24307551825552,0.800748650800021,0.637263516553828,0.65965052229732,0.772482158016778,0.326970268492386,0.2821962570054,0.0565329855664851,99,50,51,51,0.0291111831202451,0.349593495934959
2590,2.04809075111428,1.380938005413,1.25936095775105,0.850489081219389,0.412432355434444,0.746008728285083,0.806797252116057,1.01123319038189,-0.66715274570128,-0.788729793363228,-1.19760166989489,56,58,55,57,0.0754332242949262,0.328888888888889
